14427040 3 3 4 4 6 5 5 5 5 5 6 6 5 2 5 2 2 1 5 5 5 2 4 2 1 2 6 6 5 2 5 1 2 1 6 6
14458030 1 1 1 1 1 1 1 1 1 1 1 1 1 6 1 5 6 6 1 2 1 6 1 5 5 5 1 2 1 6 1 6 5 6 1 4
14458031 2 1 2 2 2 1 1 1 2 3 2 2 2 6 1 5 4 4 2 4 4 5 2 5 5 5 2 4 4 5 1 4 3 2 2 6
14726040 1 1 1 1 1 1 1 1 1 1 1 1 4 3 1 6 5 6 1 2 2 4 1 6 6 6 1 2 2 3 1 5 5 5 2 4
14844010 1 1 1 1 1 1 1 1 2 1 1 1 4 3 1 6 5 6 1 1 2 6 1 6 6 6 1 1 4 5 1 5 5 5 4 4
14852020 1 1 2 1 1 1 2 1 2 1 1 1 4 3 4 2 4 5 6 3 5 2 1 3 5 5 1 3 1 2 1 2 4 6 1 2
15294010 2 4 4 1 3 3 3 3 5 4 4 4 5 2 5 2 4 4 3 4 5 2 4 1 4 2 4 5 5 2 5 2 3 2 5 5
15339010 2 1 3 1 2 1 2 3 2 1 1 1 4 5 2 2 4 5 2 5 4 5 1 3 3 4 3 5 5 1 1 2 2 1 6 6
15429010 2 2 2 2 3 3 3 3 1 1 1 1 4 4 2 2 2 2 4 4 2 1 3 2 2 2 2 2 4 4 4 4 4 4 4 4
15436020 3 2 2 2 2 6 3 1 1 1 2 1 4 4 1 3 4 4 3 4 4 2 4 3 5 5 6 6 3 2 2 1 5 5 5 4
15543010 2 2 2 2 6 1 1 1 1 2 1 2 1 5 1 5 5 6 2 1 1 6 1 5 5 6 1 1 3 6 1 5 4 6 4 4
15570040 1 1 1 1 2 1 2 1 1 1 1 1 1 5 1 3 4 5 2 3 1 3 1 4 5 4 3 3 1 4 2 4 6 5 6 5
15591010 2 1 1 2 5 2 2 2 3 4 2 1 5 1 5 1 2 2 5 5 2 1 5 1 1 2 5 5 4 1 5 2 2 2 6 4
15698010 1 1 2 1 1 1 1 1 2 1 1 2 1 5 1 5 5 5 2 4 2 5 1 6 5 5 1 1 2 5 1 5 6 5 5 1
15893010 1 1 1 1 1 1 1 1 1 1 1 1 4 6 1 6 6 6 1 1 1 6 1 6 6 6 1 1 2 6 1 6 6 6 5 5
15893020 1 1 1 1 1 1 1 1 2 1 1 1 3 5 1 5 5 5 2 2 1 6 2 4 5 5 5 2 2 4 2 5 4 5 5 2
16119020 3 6 3 2 2 3 2 1 2 2 3 2 4 2 3 1 3 2 4 5 3 2 3 1 4 5 3 5 5 1 3 1 3 4 2 4
16415010 1 1 1 1 2 1 1 1 4 5 1 1 1 1 1 6 3 3 2 3 6 5 1 5 3 4 1 6 5 1 5 4 2 1 5 6
16454020 1 1 1 1 4 2 4 5 5 1 1 1 3 2 1 5 5 5 4 6 2 1 3 3 4 4 6 6 3 4 4 3 2 2 3 4
16659010 2 1 2 1 4 1 1 6 2 1 2 3 4 5 2 5 6 6 4 5 4 3 1 6 6 6 5 1 3 2 2 5 6 6 4 4
16659040 2 4 2 2 5 5 4 3 4 2 3 1 6 2 4 5 3 2 4 4 5 1 4 1 3 2 6 6 4 4 2 2 3 3 4 4
16706010 2 1 1 1 2 1 1 1 1 3 2 1 3 3 2 5 5 5 3 2 3 4 2 5 4 5 4 2 4 5 3 5 6 6 5 5
16706020 2 2 2 2 5 3 4 2 2 5 4 2 4 4 2 5 5 5 2 2 4 4 3 4 4 5 4 4 4 5 2 5 4 5 2 4
16789010 4 2 1 2 1 1 1 1 1 1 1 1 1 5 1 6 5 6 5 2 4 3 1 2 5 5 5 5 1 2 1 2 2 5 4 4
16822020 1 1 1 1 1 1 1 1 1 1 1 1 3 1 6 6 1 1 6 6 1 6 1 6 1 1 1 2 1 2 1 6 1 6 6 4
16904010 2 2 2 2 2 1 2 1 1 2 2 1 2 4 2 5 5 5 2 2 2 4 2 5 5 5 2 2 3 5 1 5 5 5 2 2
16904011 2 1 2 2 1 1 2 1 2 1 1 1 1 5 1 6 5 5 2 2 3 4 2 5 5 6 2 1 3 4 2 5 5 6 5 4
16925010 6 1 1 1 5 1 1 1 6 1 1 1 2 3 1 5 5 5 4 4 4 4 3 4 4 5 4 5 4 2 2 3 3 4 4 4
16925040 4 3 1 1 6 6 1 6 3 5 1 1 2 3 2 5 6 6 2 3 4 2 2 3 3 6 5 5 2 3 3 3 3 6 4 4
16959011 1 1 1 1 6 6 6 6 1 1 1 1 6 3 1 1 6 6 1 1 1 2 1 3 6 6 1 4 4 1 1 5 5 5 1 1
17050030 2 2 1 1 5 3 1 2 2 4 3 2 5 2 5 6 2 4 5 6 6 5 6 6 2 2 5 5 3 2 4 6 5 2 5 5
17107010 4 4 4 3 3 2 3 2 1 4 1 1 4 1 3 4 5 5 5 4 4 4 2 3 4 6 4 4 5 2 4 5 6 5 5 5
17136010 5 2 2 2 1 1 3 1 3 4 2 2 2 3 2 4 5 5 5 4 4 4 1 4 6 6 6 4 1 6 1 6 6 6 6 6
17241011 1 1 1 1 1 1 1 1 1 2 2 2 1 5 1 6 6 6 2 6 5 2 1 3 6 5 5 4 5 4 1 5 5 4 5 6
17279010 2 2 3 2 2 2 3 2 4 2 3 2 3 5 1 4 3 4 2 3 4 4 2 5 2 5 2 4 2 5 1 2 4 5 2 2
17356010 1 1 2 1 1 1 1 1 1 2 2 1 1 6 1 5 5 6 1 1 3 2 1 5 4 6 2 2 1 2 1 1 1 1 1 1
17363010 2 1 2 1 4 4 4 3 3 3 4 3 5 3 2 4 3 4 3 5 5 5 3 4 2 2 5 5 4 3 3 4 3 3 2 3
17371010 6 5 5 2 5 3 5 2 6 4 6 5 5 6 6 1 1 1 6 6 4 3 6 1 1 1 6 6 5 5 6 1 1 1 6 6
17383010 4 3 3 3 4 2 3 4 5 5 5 5 5 2 4 4 4 3 4 4 3 5 5 4 4 5 6 6 5 1 1 6 4 1 6 6
17383012 2 1 3 1 2 1 1 1 6 1 1 1 2 2 1 6 6 5 4 4 1 2 1 5 6 4 4 2 4 2 1 6 6 6 5 5
17388010 4 3 3 3 5 5 5 5 4 3 4 4 4 5 3 6 4 4 4 4 4 6 3 2 3 5 4 5 5 2 4 2 3 2 5 6
17491020 2 2 2 2 1 1 1 1 1 2 2 1 3 3 4 4 3 3 4 4 5 1 6 1 1 1 6 6 5 2 2 1 1 1 6 6
17674030 6 2 1 1 1 1 1 1 1 3 1 1 1 5 1 5 6 6 1 1 1 6 1 6 5 6 1 2 1 6 1 5 5 6 1 1
17715010 3 3 3 3 3 3 3 3 3 3 3 2 4 4 4 3 3 3 4 4 4 5 2 3 4 5 4 4 4 4 4 3 4 4 4 4
17715020 1 1 1 1 3 2 1 1 4 3 3 1 2 2 1 1 6 6 4 4 4 6 2 3 3 4 4 3 3 3 4 2 3 3 4 4
17978010 2 3 3 3 2 1 3 2 4 3 3 2 2 4 1 5 5 5 4 4 4 3 1 4 5 5 4 5 3 3 2 5 4 2 3 4
17978020 6 6 2 2 2 1 2 1 6 1 1 1 2 5 2 5 5 5 1 2 3 2 1 5 5 5 2 5 1 6 1 6 6 6 1 2
18075010 2 1 2 1 2 1 1 1 1 1 1 1 2 3 2 3 4 5 4 3 3 2 4 3 4 4 4 2 4 3 3 4 4 5 4 4
18075040 1 1 2 1 4 1 3 1 1 1 2 1 2 5 2 4 4 4 4 4 4 3 2 4 4 4 2 6 5 5 5 2 5 5 6 6
18097010 2 2 2 2 6 5 1 1 6 1 2 2 5 5 5 4 1 2 4 6 4 6 5 6 6 6 1 2 1 6 1 6 6 6 6 5
18210010 4 6 2 2 5 1 6 4 2 4 6 1 6 3 2 2 2 6 2 3 6 4 2 1 6 6 5 6 6 5 6 5 3 6 6 5
18229010 2 4 1 1 1 1 1 1 1 1 1 2 6 5 1 5 6 6 3 2 3 5 6 6 6 6 5 2 4 3 1 5 6 6 2 2
18259010 5 5 6 6 6 6 6 6 6 6 6 6 6 2 6 1 5 5 6 6 6 5 6 1 2 6 6 6 6 4 6 6 1 6 6 6
18264010 2 1 2 4 3 3 5 2 3 2 2 1 3 6 5 2 4 5 5 5 6 3 5 2 3 2 2 3 6 2 6 5 2 4 6 6
18276010 6 6 6 6 6 2 2 2 5 5 5 5 5 5 5 5 5 5 6 6 2 5 2 2 6 5 2 2 5 6 5 5 5 6 5 6
18276020 4 5 4 3 5 5 3 2 6 5 5 5 6 5 5 2 5 4 4 3 5 5 4 2 5 5 5 4 5 5 4 2 4 5 4 4
18304020 6 6 6 5 6 4 6 1 6 1 1 1 6 1 5 1 2 5 6 6 6 5 6 1 1 2 6 6 6 5 4 1 6 6 6 6
18483010 3 2 3 3 2 1 4 1 3 3 3 3 4 4 3 4 3 3 4 4 3 5 5 2 4 4 4 4 4 3 3 2 3 2 4 4
18525030 1 1 2 1 2 1 2 1 2 2 2 1 3 4 2 5 4 5 2 2 2 3 1 5 5 5 4 2 5 2 5 1 1 1 6 6
18679010 3 2 3 2 4 2 2 3 3 3 4 2 3 5 1 5 3 5 1 4 4 4 1 3 3 6 4 5 2 5 1 3 4 4 3 4
18742040 3 2 1 1 2 1 2 1 2 1 3 2 4 5 1 6 3 6 4 5 3 4 1 6 5 6 4 5 1 6 1 5 6 6 4 3
18759010 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 4 6 1 1 1 5 1 5 5 6 2 1 1 4 1 4 4 6 4 3
18774020 3 1 1 1 2 2 1 3 1 1 1 1 2 2 2 3 4 4 3 5 5 5 3 5 5 5 4 4 4 4 3 4 3 4 2 4
18918040 2 2 1 1 3 3 3 3 3 2 2 2 1 4 1 4 6 6 1 1 1 6 1 6 6 6 1 1 2 5 1 5 5 5 5 2
18918041 1 1 1 1 1 1 1 1 6 1 1 1 1 6 1 6 6 6 1 1 1 5 1 5 6 6 1 1 1 5 1 1 6 6 3 3
18964030 4 6 6 5 3 4 4 3 6 3 3 3 5 6 5 1 1 5 6 6 4 4 4 1 2 3 5 5 5 3 3 1 1 1 6 6
18990010 2 2 1 1 1 1 2 1 2 1 1 1 4 4 2 4 3 5 4 3 5 5 2 5 5 6 4 3 5 5 1 5 5 6 5 4
18990040 2 2 4 2 1 1 1 1 1 1 1 1 1 6 1 2 5 6 2 2 1 2 1 4 6 6 2 1 2 2 2 6 6 6 6 4
19052040 2 1 1 1 1 1 1 1 1 1 1 1 2 5 2 5 5 5 2 2 5 4 5 3 5 6 4 4 4 2 5 1 5 3 5 4
19053010 1 5 6 1 5 5 5 1 2 1 1 1 1 5 1 6 6 6 1 1 1 6 1 6 5 6 3 3 4 1 6 6 6 6 4 2
19338010 1 1 1 1 6 1 1 1 1 1 1 1 2 1 1 1 4 6 5 4 1 6 1 6 6 6 1 1 1 6 1 6 6 6 6 1
19338020 5 1 1 1 5 4 5 6 1 2 3 1 1 3 1 6 5 5 5 3 1 6 4 6 6 6 6 1 1 1 4 6 6 5 5 5
19403010 3 6 5 2 4 4 4 3 5 5 3 3 4 4 2 2 5 5 5 5 5 1 2 3 3 4 5 5 4 3 5 3 3 3 5 5
19425020 2 1 2 1 6 1 1 1 1 3 1 1 3 6 1 5 3 5 1 3 1 5 1 6 6 6 2 2 4 5 1 6 5 6 2 3
19425021 1 1 2 2 1 1 1 1 6 1 1 1 2 5 2 5 5 5 2 3 2 6 1 6 5 6 2 1 2 6 1 6 5 6 2 3
19496010 5 5 5 5 4 4 5 4 5 5 4 4 5 5 5 4 5 5 4 4 2 4 4 4 5 5 5 5 4 5 5 4 5 5 4 5
19535030 2 1 2 1 5 3 4 3 2 1 2 2 4 4 1 4 4 5 4 5 2 3 2 2 3 3 2 4 4 4 2 4 4 4 3 5
19626020 4 4 6 6 5 4 4 4 4 5 5 5 4 4 4 1 4 5 5 4 1 1 1 3 2 4 4 4 5 5 5 4 4 4 5 5
19629030 2 2 3 1 3 3 3 3 2 1 1 1 4 4 1 5 4 6 1 1 4 6 1 5 5 6 1 1 5 3 4 3 4 4 4 4
19877010 5 2 2 3 3 2 3 5 4 2 4 4 5 1 4 2 4 2 6 6 5 4 6 2 4 2 6 6 5 2 6 1 6 4 6 6
20079020 2 1 2 1 5 1 5 1 6 1 5 2 3 5 1 5 5 6 2 6 5 5 1 2 6 6 5 5 5 5 5 4 6 6 5 6
20161020 1 1 1 1 1 1 2 1 1 1 1 1 1 6 1 5 5 6 1 2 3 5 1 1 5 6 3 3 3 4 2 1 4 6 4 4
20162020 1 1 1 1 1 1 1 1 1 1 1 1 4 5 1 5 5 5 3 5 2 5 1 6 5 5 5 5 4 4 2 4 4 5 4 5
20256040 1 1 2 1 1 1 2 1 1 1 1 1 2 5 1 4 4 5 2 4 2 5 1 4 4 5 3 4 2 2 1 5 6 5 5 4
20259010 2 1 2 1 2 1 2 1 1 2 2 1 3 4 1 4 5 5 4 4 2 3 1 6 5 5 4 4 4 2 2 4 5 5 4 4
20369020 2 1 1 1 1 1 1 1 1 1 1 1 2 6 1 2 5 6 2 5 2 6 1 5 5 5 2 4 2 5 1 5 5 6 2 2
20383010 1 1 1 1 5 1 1 1 6 1 1 1 2 6 1 6 6 6 2 5 1 5 5 5 5 6 5 5 3 1 5 5 5 5 5 5
20383040 2 6 1 1 1 3 4 1 1 2 1 1 2 6 6 5 6 6 5 5 4 6 1 6 6 6 1 2 4 4 1 1 1 1 1 2
20559020 4 4 5 2 4 4 4 4 3 3 3 3 6 2 4 2 2 2 6 6 4 4 4 4 4 4 5 6 6 2 4 4 6 5 6 6
20559030 1 1 1 1 1 1 1 1 1 1 2 1 5 3 2 1 3 3 5 5 5 2 3 2 3 2 5 5 4 3 2 5 3 3 5 5
20560020 6 4 6 6 5 1 4 2 1 1 2 1 5 1 4 3 3 3 2 5 1 5 3 3 3 4 2 4 5 2 2 2 4 4 6 6
20634040 3 2 2 2 2 3 3 2 2 3 3 2 3 5 1 5 2 4 3 3 4 5 1 3 3 4 2 4 4 5 1 3 3 4 3 4
20692020 2 1 1 1 4 1 1 1 5 4 4 4 2 5 4 6 5 5 5 5 5 5 5 5 5 5 4 4 5 2 5 1 1 3 6 6
20777040 3 3 3 3 3 2 2 3 2 2 2 3 3 4 1 5 3 4 3 3 4 4 3 3 2 4 4 3 4 4 4 3 3 3 4 3
20806010 2 1 2 2 1 1 1 1 2 1 2 1 1 4 1 6 6 5 5 5 3 4 2 5 5 5 4 4 4 3 2 5 5 5 3 3
20862010 3 3 1 1 3 2 2 1 3 3 2 2 4 2 3 5 3 5 3 4 4 3 4 4 4 5 4 6 4 3 5 3 4 2 4 6
20876010 1 1 1 1 5 2 2 2 1 1 2 1 4 2 4 1 4 4 5 5 2 6 5 6 5 3 6 6 5 1 5 2 2 2 5 5
20887010 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 1 1 1 1 1 6 6 6 1 1 1 6 1 6 6 6 1 1
21003020 1 1 1 1 2 1 1 1 4 1 1 1 2 5 2 5 5 5 5 4 4 4 3 6 6 6 5 3 3 2 3 2 6 6 4 2
21012030 4 1 2 2 2 1 2 1 4 2 4 3 2 2 4 2 3 5 3 4 4 2 4 3 4 4 5 4 4 2 4 3 4 5 4 6
21058010 2 2 3 2 4 4 5 5 4 4 3 4 6 5 4 1 6 6 4 4 5 6 2 3 6 5 6 6 3 2 1 3 3 1 1 4
21058020 2 2 2 1 1 2 1 1 2 2 2 2 2 6 2 3 6 6 2 2 6 5 5 4 6 6 6 5 6 5 6 4 4 6 6 6
21163010 1 1 1 1 2 3 2 3 3 1 1 1 4 6 1 6 6 6 4 3 2 6 1 5 5 4 5 6 4 6 1 5 6 5 5 4
21169010 4 4 4 4 4 2 2 2 4 3 3 3 4 4 1 4 4 4 3 4 1 4 1 4 4 4 3 3 2 6 1 4 4 4 4 4
21329010 3 4 3 4 4 3 4 3 4 2 4 2 5 3 4 4 2 2 6 5 5 2 5 2 3 3 5 5 4 4 2 5 3 3 5 5
21349020 1 1 1 1 2 1 2 2 3 1 1 6 4 5 4 5 4 6 3 3 4 3 2 5 5 6 3 1 5 6 5 3 5 4 5 5
21350010 1 1 1 1 1 1 1 1 1 1 1 1 2 5 2 5 6 5 2 2 2 5 1 6 5 6 2 2 2 5 1 6 6 6 1 1
21350040 1 1 1 1 6 1 1 1 1 1 1 1 5 4 2 5 5 5 2 5 4 2 1 5 6 5 2 5 2 2 1 6 6 3 3 2
21359020 2 1 3 1 2 3 2 1 1 1 1 1 4 3 5 4 3 5 4 5 4 3 5 3 3 4 4 6 4 5 3 6 4 5 5 5
21423020 4 4 4 2 4 6 5 5 3 1 4 4 4 5 1 2 3 6 4 4 5 4 1 4 5 5 4 6 4 3 2 4 4 5 4 4
21578011 2 1 2 1 2 1 2 2 2 2 2 2 4 3 2 5 4 5 3 5 4 4 3 3 4 5 3 4 4 3 2 4 4 5 3 4
21582020 3 4 3 3 3 2 4 4 6 2 4 4 3 3 3 1 3 4 3 3 1 1 1 3 3 1 3 3 3 4 1 3 3 5 3 4
21671020 1 1 1 1 1 1 1 1 2 2 2 2 6 1 1 2 2 4 4 6 1 5 1 5 5 5 4 1 1 6 1 6 6 6 1 1
21675020 4 1 3 1 3 3 2 2 6 4 4 3 4 3 4 3 4 4 4 5 4 3 4 4 3 3 5 3 3 2 4 1 2 2 4 4
21922030 2 3 2 2 1 1 2 1 3 3 3 3 2 5 1 5 5 5 1 2 1 5 1 5 5 5 2 2 4 4 3 4 4 3 4 5
21997040 3 2 3 2 2 3 2 2 3 2 2 2 5 3 4 2 5 2 3 4 5 3 2 5 4 4 2 4 4 2 4 5 5 3 2 5
22052010 1 1 1 1 6 1 1 1 1 1 1 1 1 2 1 3 5 5 3 3 4 4 2 4 4 4 5 5 1 6 1 6 6 6 1 1
22052011 2 1 5 1 3 1 3 1 4 4 2 1 1 2 1 1 1 1 1 2 2 2 1 5 5 5 5 5 5 3 3 5 5 5 5 3
22060010 4 4 3 3 5 3 5 4 5 5 3 1 4 6 1 5 6 5 1 5 2 6 2 5 5 3 1 6 1 6 1 6 6 6 1 2
22067010 3 3 6 3 4 3 4 4 3 4 4 4 5 4 4 2 2 2 3 5 4 3 3 3 2 2 4 5 3 5 2 3 5 5 3 5
22113040 1 1 2 1 2 2 2 2 1 2 1 1 2 4 1 4 3 4 2 2 1 5 1 5 5 6 1 2 1 6 1 5 5 6 1 1
22168010 2 1 1 1 1 1 2 1 1 1 2 2 1 5 1 6 1 6 1 1 2 3 1 6 1 5 4 2 1 5 2 6 1 6 6 5
22168020 6 6 6 2 6 5 5 5 6 6 6 6 5 5 5 5 2 1 6 6 5 1 5 4 1 1 6 6 5 2 6 1 1 1 6 6
22245010 1 1 4 1 1 1 1 1 1 1 1 1 5 3 1 6 6 6 5 4 3 3 1 5 5 5 5 4 3 3 1 3 4 4 2 5
22370010 1 1 1 1 1 1 1 1 1 1 1 1 2 5 1 6 6 6 3 4 4 3 3 5 5 5 3 4 4 2 4 5 4 4 4 5
22370020 1 2 1 1 3 1 2 2 5 3 5 5 2 2 1 5 5 5 4 4 5 1 2 6 6 5 5 5 6 1 5 5 5 5 6 6
22572010 2 2 2 1 1 1 2 1 1 2 1 1 5 3 2 2 4 4 4 4 2 5 1 5 5 5 1 2 2 2 2 5 5 5 2 3
22726010 2 1 3 3 2 1 2 1 1 3 3 2 4 2 1 2 4 2 4 5 4 2 1 4 5 4 5 6 5 3 3 2 4 4 4 5
22825030 3 2 3 3 3 3 3 3 2 2 2 2 3 2 2 3 4 4 4 4 2 3 3 5 4 4 4 2 4 3 1 2 2 4 5 5
22825031 2 1 2 1 2 2 3 3 5 2 4 4 1 5 1 6 5 6 1 2 2 5 2 5 3 4 4 3 5 4 4 2 2 2 4 4
23105020 1 1 2 1 3 1 1 1 6 6 4 1 1 3 1 6 4 6 6 6 1 3 1 2 1 1 1 2 1 1 5 1 6 6 6 6
23107030 4 3 4 1 4 2 3 1 4 5 4 1 6 4 1 5 1 5 1 4 2 4 1 4 3 5 1 1 4 4 1 4 3 4 1 5
23366010 2 3 2 2 2 1 1 1 4 4 3 3 2 2 2 4 4 5 5 4 4 3 3 3 4 5 4 5 5 5 5 5 5 5 4 4
23366020 5 3 2 1 6 1 1 1 1 1 1 1 1 2 4 1 1 1 6 6 5 6 2 6 6 3 5 5 5 5 5 6 6 5 5 5
23401040 1 3 3 3 3 1 3 2 2 4 4 3 4 3 3 4 4 4 3 3 3 4 3 4 5 5 4 4 4 6 3 4 3 4 3 3
23425010 2 1 3 1 3 2 2 2 3 1 4 4 2 5 2 2 4 5 3 4 4 2 6 2 5 5 6 4 2 6 4 5 6 6 4 2
23677010 3 3 4 3 2 2 4 2 3 4 4 3 3 3 1 6 4 4 4 3 3 4 1 6 4 3 4 3 5 5 1 6 5 3 5 4
23677011 1 1 1 1 1 1 1 1 1 3 2 1 1 4 2 4 4 5 5 3 2 3 1 5 4 5 2 4 3 4 2 3 3 5 5 4
23756040 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 6 4 5 3 4 3 2 2 5 2 2 3 2 2 2 1 3 6 6 5 2
23831040 6 5 5 5 5 1 1 1 4 1 1 1 6 1 6 1 6 1 6 6 6 1 6 5 5 1 6 6 1 2 1 2 3 2 3 3
24055040 1 1 2 1 1 1 1 1 1 2 1 1 4 5 1 3 2 5 2 2 4 2 2 2 3 5 2 1 2 5 1 4 4 4 4 4
